ID,ANIO,MES,TIPO_INCIDENTE,TIPO_DETALLE,COD_LOCALIDAD,LOCALIDAD,COD_UPZ,UPZ,CANT_INCIDENTES
20150119UPZ65904,2015,1,904,HURTO EFECTUADO,19,CIUDAD BOLÍVAR,UPZ65,ARBORIZADORA,19
20150119UPZ65905,2015,1,905,ATRACO / HURTO EN PROCESO,19,CIUDAD BOLÍVAR,UPZ65,ARBORIZADORA,26
20150119UPZ66904,2015,1,904,HURTO EFECTUADO,19,CIUDAD BOLÍVAR,UPZ66,SAN FRANCISCO,18
20150119UPZ66905,2015,1,905,ATRACO / HURTO EN PROCESO,19,CIUDAD BOLÍVAR,UPZ66,SAN FRANCISCO,62
20150119UPZ67904,2015,1,904,HURTO EFECTUADO,19,CIUDAD BOLÍVAR,UPZ67,LUCERO,41
20150119UPZ67905,2015,1,905,ATRACO / HURTO EN PROCESO,19,CIUDAD BOLÍVAR,UPZ67,LUCERO,139
20150119UPZ68904,2015,1,904,HURTO EFECTUADO,19,CIUDAD BOLÍVAR,UPZ68,EL TESORO,30
20150119UPZ68905,2015,1,905,ATRACO / HURTO EN PROCESO,19,CIUDAD BOLÍVAR,UPZ68,EL TESORO,44
20150119UPZ69904,2015,1,904,HURTO EFECTUADO,19,CIUDAD BOLÍVAR,UPZ69,ISMAEL PERDOMO,31
20150119UPZ69905,2015,1,905,ATRACO / HURTO EN PROCESO,19,CIUDAD BOLÍVAR,UPZ69,ISMAEL PERDOMO,64
20150119UPZ70904,2015,1,904,HURTO EFECTUADO,19,CIUDAD BOLÍVAR,UPZ70,JERUSALEM,19
20150119UPZ70905,2015,1,905,ATRACO / HURTO EN PROCESO,19,CIUDAD BOLÍVAR,UPZ70,JERUSALEM,59
20150199-904,2015,1,904,HURTO EFECTUADO,99,SIN LOCALIZACION,-,-,14
20150199-905,2015,1,905,ATRACO / HURTO EN PROCESO,99,SIN LOCALIZACION,-,-,19
20150201UPZ10904,2015,2,904,HURTO EFECTUADO,1,USAQUÉN,UPZ10,LA URIBE,33
20150201UPZ10905,2015,2,905,ATRACO / HURTO EN PROCESO,1,USAQUÉN,UPZ10,LA URIBE,91
20150201UPZ11904,2015,2,904,HURTO EFECTUADO,1,USAQUÉN,UPZ11,SAN CRISTOBAL NORTE,18
20150201UPZ11905,2015,2,905,ATRACO / HURTO EN PROCESO,1,USAQUÉN,UPZ11,SAN CRISTOBAL NORTE,47
20150201UPZ12904,2015,2,904,HURTO EFECTUADO,1,USAQUÉN,UPZ12,TOBERIN,24
20150201UPZ12905,2015,2,905,ATRACO / HURTO EN PROCESO,1,USAQUÉN,UPZ12,TOBERIN,87
20150201UPZ13904,2015,2,904,HURTO EFECTUADO,1,USAQUÉN,UPZ13,LOS CEDROS,51
20150201UPZ13905,2015,2,905,ATRACO / HURTO EN PROCESO,1,USAQUÉN,UPZ13,LOS CEDROS,147
20150201UPZ14904,2015,2,904,HURTO EFECTUADO,1,USAQUÉN,UPZ14,USAQUEN,18
20150201UPZ14905,2015,2,905,ATRACO / HURTO EN PROCESO,1,USAQUÉN,UPZ14,USAQUEN,50
20150201UPZ15904,2015,2,904,HURTO EFECTUADO,1,USAQUÉN,UPZ15,COUNTRY CLUB,22
20150201UPZ15905,2015,2,905,ATRACO / HURTO EN PROCESO,1,USAQUÉN,UPZ15,COUNTRY CLUB,24
20150201UPZ16904,2015,2,904,HURTO EFECTUADO,1,USAQUÉN,UPZ16,SANTA BARBARA,54
20150201UPZ16905,2015,2,905,ATRACO / HURTO EN PROCESO,1,USAQUÉN,UPZ16,SANTA BARBARA,104
20150201UPZ1904,2015,2,904,HURTO EFECTUADO,1,USAQUÉN,UPZ1,PASEO DE LOS LIBERTADORES,4
20150201UPZ1905,2015,2,905,ATRACO / HURTO EN PROCESO,1,USAQUÉN,UPZ1,PASEO DE LOS LIBERTADORES,14
20150201UPZ9904,2015,2,904,HURTO EFECTUADO,1,USAQUÉN,UPZ9,VERBENAL,35
20150201UPZ9905,2015,2,905,ATRACO / HURTO EN PROCESO,1,USAQUÉN,UPZ9,VERBENAL,85
20150201UPZ999905,2015,2,905,ATRACO / HURTO EN PROCESO,1,USAQUÉN,UPZ999,SIN LOCALIZACION,4
20150202UPZ88904,2015,2,904,HURTO EFECTUADO,2,CHAPINERO,UPZ88,EL REFUGIO,37
20150202UPZ88905,2015,2,905,ATRACO / HURTO EN PROCESO,2,CHAPINERO,UPZ88,EL REFUGIO,31
20150202UPZ89904,2015,2,904,HURTO EFECTUADO,2,CHAPINERO,UPZ89,SAN ISIDRO - PATIOS,1
20150202UPZ90904,2015,2,904,HURTO EFECTUADO,2,CHAPINERO,UPZ90,PARDO RUBIO,26
20150202UPZ90905,2015,2,905,ATRACO / HURTO EN PROCESO,2,CHAPINERO,UPZ90,PARDO RUBIO,49
20150202UPZ97904,2015,2,904,HURTO EFECTUADO,2,CHAPINERO,UPZ97,CHICO LAGO,79
20150202UPZ97905,2015,2,905,ATRACO / HURTO EN PROCESO,2,CHAPINERO,UPZ97,CHICO LAGO,211
20150202UPZ99904,2015,2,904,HURTO EFECTUADO,2,CHAPINERO,UPZ99,CHAPINERO,57
20150202UPZ99905,2015,2,905,ATRACO / HURTO EN PROCESO,2,CHAPINERO,UPZ99,CHAPINERO,167
20150202UPZ999904,2015,2,904,HURTO EFECTUADO,2,CHAPINERO,UPZ999,SIN LOCALIZACION,12
20150202UPZ999905,2015,2,905,ATRACO / HURTO EN PROCESO,2,CHAPINERO,UPZ999,SIN LOCALIZACION,39
20150203UPZ91904,2015,2,904,HURTO EFECTUADO,3,SANTA FE,UPZ91,SAGRADO CORAZON,12
20150203UPZ91905,2015,2,905,ATRACO / HURTO EN PROCESO,3,SANTA FE,UPZ91,SAGRADO CORAZON,100
20150203UPZ92904,2015,2,904,HURTO EFECTUADO,3,SANTA FE,UPZ92,LA MACARENA,6
20150203UPZ92905,2015,2,905,ATRACO / HURTO EN PROCESO,3,SANTA FE,UPZ92,LA MACARENA,36
20150203UPZ93904,2015,2,904,HURTO EFECTUADO,3,SANTA FE,UPZ93,LAS NIEVES,70
20150203UPZ93905,2015,2,905,ATRACO / HURTO EN PROCESO,3,SANTA FE,UPZ93,LAS NIEVES,249
20150203UPZ95904,2015,2,904,HURTO EFECTUADO,3,SANTA FE,UPZ95,LAS CRUCES,11
20150203UPZ95905,2015,2,905,ATRACO / HURTO EN PROCESO,3,SANTA FE,UPZ95,LAS CRUCES,63
20150203UPZ96904,2015,2,904,HURTO EFECTUADO,3,SANTA FE,UPZ96,LOURDES,8
20150203UPZ96905,2015,2,905,ATRACO / HURTO EN PROCESO,3,SANTA FE,UPZ96,LOURDES,27
20150203UPZ999904,2015,2,904,HURTO EFECTUADO,3,SANTA FE,UPZ999,SIN LOCALIZACION,6
20150203UPZ999905,2015,2,905,ATRACO / HURTO EN PROCESO,3,SANTA FE,UPZ999,SIN LOCALIZACION,35
20150204UPZ32904,2015,2,904,HURTO EFECTUADO,4,SAN CRISTÓBAL,UPZ32,SAN BLAS,24
20150204UPZ32905,2015,2,905,ATRACO / HURTO EN PROCESO,4,SAN CRISTÓBAL,UPZ32,SAN BLAS,59
20150204UPZ33904,2015,2,904,HURTO EFECTUADO,4,SAN CRISTÓBAL,UPZ33,SOSIEGO,24
20150204UPZ33905,2015,2,905,ATRACO / HURTO EN PROCESO,4,SAN CRISTÓBAL,UPZ33,SOSIEGO,51
20150204UPZ34904,2015,2,904,HURTO EFECTUADO,4,SAN CRISTÓBAL,UPZ34,20 DE JULIO,48
20150204UPZ34905,2015,2,905,ATRACO / HURTO EN PROCESO,4,SAN CRISTÓBAL,UPZ34,20 DE JULIO,108
20150204UPZ50904,2015,2,904,HURTO EFECTUADO,4,SAN CRISTÓBAL,UPZ50,LA GLORIA,37
20150204UPZ50905,2015,2,905,ATRACO / HURTO EN PROCESO,4,SAN CRISTÓBAL,UPZ50,LA GLORIA,84
20150204UPZ51904,2015,2,904,HURTO EFECTUADO,4,SAN CRISTÓBAL,UPZ51,LOS LIBERTADORES,25
20150204UPZ51905,2015,2,905,ATRACO / HURTO EN PROCESO,4,SAN CRISTÓBAL,UPZ51,LOS LIBERTADORES,73
20150204UPZ95905,2015,2,905,ATRACO / HURTO EN PROCESO,4,SAN CRISTÓBAL,UPZ95,LAS CRUCES,5
20150204UPZ999904,2015,2,904,HURTO EFECTUADO,4,SAN CRISTÓBAL,UPZ999,SIN LOCALIZACION,18
20150204UPZ999905,2015,2,905,ATRACO / HURTO EN PROCESO,4,SAN CRISTÓBAL,UPZ999,SIN LOCALIZACION,60
20150205UPR3904,2015,2,904,HURTO EFECTUADO,5,USME,UPR3,UPR RIO TUNJUELO,10
20150205UPR3905,2015,2,905,ATRACO / HURTO EN PROCESO,5,USME,UPR3,UPR RIO TUNJUELO,47
20150205UPZ52904,2015,2,904,HURTO EFECTUADO,5,USME,UPZ52,LA FLORA,3
20150205UPZ52905,2015,2,905,ATRACO / HURTO EN PROCESO,5,USME,UPZ52,LA FLORA,7
20150205UPZ56904,2015,2,904,HURTO EFECTUADO,5,USME,UPZ56,DANUBIO,10
20150205UPZ56905,2015,2,905,ATRACO / HURTO EN PROCESO,5,USME,UPZ56,DANUBIO,21
20150205UPZ57904,2015,2,904,HURTO EFECTUADO,5,USME,UPZ57,GRAN YOMASA,33
20150205UPZ57905,2015,2,905,ATRACO / HURTO EN PROCESO,5,USME,UPZ57,GRAN YOMASA,80
20150205UPZ58904,2015,2,904,HURTO EFECTUADO,5,USME,UPZ58,COMUNEROS,33
20150205UPZ58905,2015,2,905,ATRACO / HURTO EN PROCESO,5,USME,UPZ58,COMUNEROS,60
20150205UPZ59904,2015,2,904,HURTO EFECTUADO,5,USME,UPZ59,ALFONSO LOPEZ,13
20150205UPZ59905,2015,2,905,ATRACO / HURTO EN PROCESO,5,USME,UPZ59,ALFONSO LOPEZ,41
20150205UPZ60904,2015,2,904,HURTO EFECTUADO,5,USME,UPZ60,PARQUE ENTRENUBES,1
20150205UPZ61904,2015,2,904,HURTO EFECTUADO,5,USME,UPZ61,CIUDAD USME,6
20150205UPZ61905,2015,2,905,ATRACO / HURTO EN PROCESO,5,USME,UPZ61,CIUDAD USME,12
20150205UPZ999904,2015,2,904,HURTO EFECTUADO,5,USME,UPZ999,SIN LOCALIZACION,1
20150205UPZ999905,2015,2,905,ATRACO / HURTO EN PROCESO,5,USME,UPZ999,SIN LOCALIZACION,2
20150206UPZ42904,2015,2,904,HURTO EFECTUADO,6,TUNJUELITO,UPZ42,VENECIA,65
20150206UPZ42905,2015,2,905,ATRACO / HURTO EN PROCESO,6,TUNJUELITO,UPZ42,VENECIA,186
20150206UPZ62904,2015,2,904,HURTO EFECTUADO,6,TUNJUELITO,UPZ62,TUNJUELITO,20
20150206UPZ62905,2015,2,905,ATRACO / HURTO EN PROCESO,6,TUNJUELITO,UPZ62,TUNJUELITO,50
20150207UPZ49904,2015,2,904,HURTO EFECTUADO,7,BOSA,UPZ49,APOGEO,7
20150207UPZ49905,2015,2,905,ATRACO / HURTO EN PROCESO,7,BOSA,UPZ49,APOGEO,17
20150207UPZ84904,2015,2,904,HURTO EFECTUADO,7,BOSA,UPZ84,BOSA OCCIDENTAL,56
20150207UPZ84905,2015,2,905,ATRACO / HURTO EN PROCESO,7,BOSA,UPZ84,BOSA OCCIDENTAL,201
20150207UPZ85904,2015,2,904,HURTO EFECTUADO,7,BOSA,UPZ85,BOSA CENTRAL,44
20150207UPZ85905,2015,2,905,ATRACO / HURTO EN PROCESO,7,BOSA,UPZ85,BOSA CENTRAL,112
20150207UPZ86904,2015,2,904,HURTO EFECTUADO,7,BOSA,UPZ86,EL PORVENIR,29
20150207UPZ86905,2015,2,905,ATRACO / HURTO EN PROCESO,7,BOSA,UPZ86,EL PORVENIR,90
20150207UPZ87904,2015,2,904,HURTO EFECTUADO,7,BOSA,UPZ87,TINTAL SUR,7
20150207UPZ87905,2015,2,905,ATRACO / HURTO EN PROCESO,7,BOSA,UPZ87,TINTAL SUR,21
20150208UPZ113904,2015,2,904,HURTO EFECTUADO,8,KENNEDY,UPZ113,BAVARIA,10
20150208UPZ113905,2015,2,905,ATRACO / HURTO EN PROCESO,8,KENNEDY,UPZ113,BAVARIA,28
20150208UPZ44904,2015,2,904,HURTO EFECTUADO,8,KENNEDY,UPZ44,AMERICAS,38
20150208UPZ44905,2015,2,905,ATRACO / HURTO EN PROCESO,8,KENNEDY,UPZ44,AMERICAS,113
20150208UPZ45904,2015,2,904,HURTO EFECTUADO,8,KENNEDY,UPZ45,CARVAJAL,44
20150208UPZ45905,2015,2,905,ATRACO / HURTO EN PROCESO,8,KENNEDY,UPZ45,CARVAJAL,117
20150208UPZ46904,2015,2,904,HURTO EFECTUADO,8,KENNEDY,UPZ46,CASTILLA,56
20150208UPZ46905,2015,2,905,ATRACO / HURTO EN PROCESO,8,KENNEDY,UPZ46,CASTILLA,100
20150208UPZ47904,2015,2,904,HURTO EFECTUADO,8,KENNEDY,UPZ47,KENNEDY CENTRAL,67
20150208UPZ47905,2015,2,905,ATRACO / HURTO EN PROCESO,8,KENNEDY,UPZ47,KENNEDY CENTRAL,297
20150208UPZ48904,2015,2,904,HURTO EFECTUADO,8,KENNEDY,UPZ48,TIMIZA,32
20150208UPZ48905,2015,2,905,ATRACO / HURTO EN PROCESO,8,KENNEDY,UPZ48,TIMIZA,69
20150208UPZ78904,2015,2,904,HURTO EFECTUADO,8,KENNEDY,UPZ78,TINTAL NORTE,8
20150208UPZ78905,2015,2,905,ATRACO / HURTO EN PROCESO,8,KENNEDY,UPZ78,TINTAL NORTE,17
20150208UPZ79904,2015,2,904,HURTO EFECTUADO,8,KENNEDY,UPZ79,CALANDAIMA,21
20150208UPZ79905,2015,2,905,ATRACO / HURTO EN PROCESO,8,KENNEDY,UPZ79,CALANDAIMA,47
20150208UPZ80904,2015,2,904,HURTO EFECTUADO,8,KENNEDY,UPZ80,CORABASTOS,22
20150208UPZ80905,2015,2,905,ATRACO / HURTO EN PROCESO,8,KENNEDY,UPZ80,CORABASTOS,57
20150208UPZ81904,2015,2,904,HURTO EFECTUADO,8,KENNEDY,UPZ81,GRAN BRITALIA,21
20150208UPZ81905,2015,2,905,ATRACO / HURTO EN PROCESO,8,KENNEDY,UPZ81,GRAN BRITALIA,47
20150208UPZ82904,2015,2,904,HURTO EFECTUADO,8,KENNEDY,UPZ82,PATIO BONITO,40
20150208UPZ82905,2015,2,905,ATRACO / HURTO EN PROCESO,8,KENNEDY,UPZ82,PATIO BONITO,141
20150208UPZ83904,2015,2,904,HURTO EFECTUADO,8,KENNEDY,UPZ83,LAS MARGARITAS,7
20150208UPZ83905,2015,2,905,ATRACO / HURTO EN PROCESO,8,KENNEDY,UPZ83,LAS MARGARITAS,6
20150209UPZ110904,2015,2,904,HURTO EFECTUADO,9,FONTIBÓN,UPZ110,CIUDAD SALITRE OCCIDENTAL,20
20150209UPZ110905,2015,2,905,ATRACO / HURTO EN PROCESO,9,FONTIBÓN,UPZ110,CIUDAD SALITRE OCCIDENTAL,42
20150209UPZ112904,2015,2,904,HURTO EFECTUADO,9,FONTIBÓN,UPZ112,GRANJAS DE TECHO,19
20150209UPZ112905,2015,2,905,ATRACO / HURTO EN PROCESO,9,FONTIBÓN,UPZ112,GRANJAS DE TECHO,43
20150209UPZ114904,2015,2,904,HURTO EFECTUADO,9,FONTIBÓN,UPZ114,MODELIA,8
20150209UPZ114905,2015,2,905,ATRACO / HURTO EN PROCESO,9,FONTIBÓN,UPZ114,MODELIA,49
20150209UPZ115904,2015,2,904,HURTO EFECTUADO,9,FONTIBÓN,UPZ115,CAPELLANIA,5
20150209UPZ115905,2015,2,905,ATRACO / HURTO EN PROCESO,9,FONTIBÓN,UPZ115,CAPELLANIA,14
20150209UPZ117905,2015,2,905,ATRACO / HURTO EN PROCESO,9,FONTIBÓN,UPZ117,AEROPUERTO EL DORADO,7
20150209UPZ75904,2015,2,904,HURTO EFECTUADO,9,FONTIBÓN,UPZ75,FONTIBON,61
20150209UPZ75905,2015,2,905,ATRACO / HURTO EN PROCESO,9,FONTIBÓN,UPZ75,FONTIBON,209
20150209UPZ76904,2015,2,904,HURTO EFECTUADO,9,FONTIBÓN,UPZ76,FONTIBON SAN PABLO,7
20150209UPZ76905,2015,2,905,ATRACO / HURTO EN PROCESO,9,FONTIBÓN,UPZ76,FONTIBON SAN PABLO,20
20150209UPZ77904,2015,2,904,HURTO EFECTUADO,9,FONTIBÓN,UPZ77,ZONA FRANCA,14
20150209UPZ77905,2015,2,905,ATRACO / HURTO EN PROCESO,9,FONTIBÓN,UPZ77,ZONA FRANCA,24
20150210UPZ105904,2015,2,904,HURTO EFECTUADO,10,ENGATIVÁ,UPZ105,JARDIN BOTANICO,2
20150210UPZ105905,2015,2,905,ATRACO / HURTO EN PROCESO,10,ENGATIVÁ,UPZ105,JARDIN BOTANICO,8
20150210UPZ116904,2015,2,904,HURTO EFECTUADO,10,ENGATIVÁ,UPZ116,ALAMOS,6
20150210UPZ116905,2015,2,905,ATRACO / HURTO EN PROCESO,10,ENGATIVÁ,UPZ116,ALAMOS,24
20150210UPZ26904,2015,2,904,HURTO EFECTUADO,10,ENGATIVÁ,UPZ26,LAS FERIAS,52
20150210UPZ26905,2015,2,905,ATRACO / HURTO EN PROCESO,10,ENGATIVÁ,UPZ26,LAS FERIAS,229
20150210UPZ29904,2015,2,904,HURTO EFECTUADO,10,ENGATIVÁ,UPZ29,MINUTO DE DIOS,45
20150210UPZ29905,2015,2,905,ATRACO / HURTO EN PROCESO,10,ENGATIVÁ,UPZ29,MINUTO DE DIOS,105
20150210UPZ30904,2015,2,904,HURTO EFECTUADO,10,ENGATIVÁ,UPZ30,BOYACA REAL,43
20150210UPZ30905,2015,2,905,ATRACO / HURTO EN PROCESO,10,ENGATIVÁ,UPZ30,BOYACA REAL,183
20150210UPZ31904,2015,2,904,HURTO EFECTUADO,10,ENGATIVÁ,UPZ31,SANTA CECILIA,35
20150210UPZ31905,2015,2,905,ATRACO / HURTO EN PROCESO,10,ENGATIVÁ,UPZ31,SANTA CECILIA,113
20150210UPZ72904,2015,2,904,HURTO EFECTUADO,10,ENGATIVÁ,UPZ72,BOLIVIA,20
20150210UPZ72905,2015,2,905,ATRACO / HURTO EN PROCESO,10,ENGATIVÁ,UPZ72,BOLIVIA,72
20150210UPZ73904,2015,2,904,HURTO EFECTUADO,10,ENGATIVÁ,UPZ73,GARCES NAVAS,80
20150210UPZ73905,2015,2,905,ATRACO / HURTO EN PROCESO,10,ENGATIVÁ,UPZ73,GARCES NAVAS,258
20150210UPZ74904,2015,2,904,HURTO EFECTUADO,10,ENGATIVÁ,UPZ74,ENGATIVA,43
20150210UPZ74905,2015,2,905,ATRACO / HURTO EN PROCESO,10,ENGATIVÁ,UPZ74,ENGATIVA,121
20150211UPR1904,2015,2,904,HURTO EFECTUADO,11,SUBA,UPR1,UPR ZONA NORTE,21
20150211UPR1905,2015,2,905,ATRACO / HURTO EN PROCESO,11,SUBA,UPR1,UPR ZONA NORTE,105
20150211UPZ17904,2015,2,904,HURTO EFECTUADO,11,SUBA,UPZ17,SAN JOSE DE BAVARIA,14
20150211UPZ17905,2015,2,905,ATRACO / HURTO EN PROCESO,11,SUBA,UPZ17,SAN JOSE DE BAVARIA,41
20150211UPZ18904,2015,2,904,HURTO EFECTUADO,11,SUBA,UPZ18,BRITALIA,27
20150211UPZ18905,2015,2,905,ATRACO / HURTO EN PROCESO,11,SUBA,UPZ18,BRITALIA,39
20150211UPZ19904,2015,2,904,HURTO EFECTUADO,11,SUBA,UPZ19,EL PRADO,50
20150211UPZ19905,2015,2,905,ATRACO / HURTO EN PROCESO,11,SUBA,UPZ19,EL PRADO,103
20150211UPZ20904,2015,2,904,HURTO EFECTUADO,11,SUBA,UPZ20,LA ALHAMBRA,20
20150211UPZ20905,2015,2,905,ATRACO / HURTO EN PROCESO,11,SUBA,UPZ20,LA ALHAMBRA,50
20150211UPZ23904,2015,2,904,HURTO EFECTUADO,11,SUBA,UPZ23,CASA BLANCA SUBA,10
20150211UPZ23905,2015,2,905,ATRACO / HURTO EN PROCESO,11,SUBA,UPZ23,CASA BLANCA SUBA,11
20150211UPZ24904,2015,2,904,HURTO EFECTUADO,11,SUBA,UPZ24,NIZA,24
20150211UPZ24905,2015,2,905,ATRACO / HURTO EN PROCESO,11,SUBA,UPZ24,NIZA,63
20150211UPZ25904,2015,2,904,HURTO EFECTUADO,11,SUBA,UPZ25,LA FLORESTA,18
20150211UPZ25905,2015,2,905,ATRACO / HURTO EN PROCESO,11,SUBA,UPZ25,LA FLORESTA,43
20150211UPZ27904,2015,2,904,HURTO EFECTUADO,11,SUBA,UPZ27,SUBA,49
20150211UPZ27905,2015,2,905,ATRACO / HURTO EN PROCESO,11,SUBA,UPZ27,SUBA,72
20150211UPZ28904,2015,2,904,HURTO EFECTUADO,11,SUBA,UPZ28,EL RINCON,91
20150211UPZ28905,2015,2,905,ATRACO / HURTO EN PROCESO,11,SUBA,UPZ28,EL RINCON,249
20150211UPZ2905,2015,2,905,ATRACO / HURTO EN PROCESO,11,SUBA,UPZ2,LA ACADEMIA,3
20150211UPZ71904,2015,2,904,HURTO EFECTUADO,11,SUBA,UPZ71,TIBABUYES,70
20150211UPZ71905,2015,2,905,ATRACO / HURTO EN PROCESO,11,SUBA,UPZ71,TIBABUYES,154
20150212UPZ103904,2015,2,904,HURTO EFECTUADO,12,BARRIOS UNIDOS,UPZ103,PARQUE SALITRE,4
20150212UPZ103905,2015,2,905,ATRACO / HURTO EN PROCESO,12,BARRIOS UNIDOS,UPZ103,PARQUE SALITRE,12
20150212UPZ21904,2015,2,904,HURTO EFECTUADO,12,BARRIOS UNIDOS,UPZ21,LOS ANDES,21
20150212UPZ21905,2015,2,905,ATRACO / HURTO EN PROCESO,12,BARRIOS UNIDOS,UPZ21,LOS ANDES,45
20150212UPZ22904,2015,2,904,HURTO EFECTUADO,12,BARRIOS UNIDOS,UPZ22,DOCE DE OCTUBRE,41
20150212UPZ22905,2015,2,905,ATRACO / HURTO EN PROCESO,12,BARRIOS UNIDOS,UPZ22,DOCE DE OCTUBRE,115
20150212UPZ98904,2015,2,904,HURTO EFECTUADO,12,BARRIOS UNIDOS,UPZ98,LOS ALCAZARES,39
20150212UPZ98905,2015,2,905,ATRACO / HURTO EN PROCESO,12,BARRIOS UNIDOS,UPZ98,LOS ALCAZARES,132
20150213UPZ100904,2015,2,904,HURTO EFECTUADO,13,TEUSAQUILLO,UPZ100,GALERIAS,54
20150213UPZ100905,2015,2,905,ATRACO / HURTO EN PROCESO,13,TEUSAQUILLO,UPZ100,GALERIAS,129
20150213UPZ101904,2015,2,904,HURTO EFECTUADO,13,TEUSAQUILLO,UPZ101,TEUSAQUILLO,38
20150213UPZ101905,2015,2,905,ATRACO / HURTO EN PROCESO,13,TEUSAQUILLO,UPZ101,TEUSAQUILLO,121
20150213UPZ104904,2015,2,904,HURTO EFECTUADO,13,TEUSAQUILLO,UPZ104,PARQUE SIMON BOLIVAR - CAN,13
20150213UPZ104905,2015,2,905,ATRACO / HURTO EN PROCESO,13,TEUSAQUILLO,UPZ104,PARQUE SIMON BOLIVAR - CAN,68
20150213UPZ106904,2015,2,904,HURTO EFECTUADO,13,TEUSAQUILLO,UPZ106,LA ESMERALDA,9
20150213UPZ106905,2015,2,905,ATRACO / HURTO EN PROCESO,13,TEUSAQUILLO,UPZ106,LA ESMERALDA,31
20150213UPZ107904,2015,2,904,HURTO EFECTUADO,13,TEUSAQUILLO,UPZ107,QUINTA PAREDES,22
20150213UPZ107905,2015,2,905,ATRACO / HURTO EN PROCESO,13,TEUSAQUILLO,UPZ107,QUINTA PAREDES,57
20150213UPZ109904,2015,2,904,HURTO EFECTUADO,13,TEUSAQUILLO,UPZ109,CIUDAD SALITRE ORIENTAL,10
20150213UPZ109905,2015,2,905,ATRACO / HURTO EN PROCESO,13,TEUSAQUILLO,UPZ109,CIUDAD SALITRE ORIENTAL,13
20150214UPZ102904,2015,2,904,HURTO EFECTUADO,14,LOS MÁRTIRES,UPZ102,LA SABANA,53
20150214UPZ102905,2015,2,905,ATRACO / HURTO EN PROCESO,14,LOS MÁRTIRES,UPZ102,LA SABANA,213
20150214UPZ37904,2015,2,904,HURTO EFECTUADO,14,LOS MÁRTIRES,UPZ37,SANTA ISABEL,30
20150214UPZ37905,2015,2,905,ATRACO / HURTO EN PROCESO,14,LOS MÁRTIRES,UPZ37,SANTA ISABEL,130
20150215UPZ35904,2015,2,904,HURTO EFECTUADO,15,ANTONIO NARIÑO,UPZ35,CIUDAD JARDIN,16
20150215UPZ35905,2015,2,905,ATRACO / HURTO EN PROCESO,15,ANTONIO NARIÑO,UPZ35,CIUDAD JARDIN,64
20150215UPZ38904,2015,2,904,HURTO EFECTUADO,15,ANTONIO NARIÑO,UPZ38,RESTREPO,55
20150215UPZ38905,2015,2,905,ATRACO / HURTO EN PROCESO,15,ANTONIO NARIÑO,UPZ38,RESTREPO,170
20150216UPZ108904,2015,2,904,HURTO EFECTUADO,16,PUENTE ARANDA,UPZ108,ZONA INDUSTRIAL,34
20150216UPZ108905,2015,2,905,ATRACO / HURTO EN PROCESO,16,PUENTE ARANDA,UPZ108,ZONA INDUSTRIAL,66
20150216UPZ111904,2015,2,904,HURTO EFECTUADO,16,PUENTE ARANDA,UPZ111,PUENTE ARANDA,14
20150216UPZ111905,2015,2,905,ATRACO / HURTO EN PROCESO,16,PUENTE ARANDA,UPZ111,PUENTE ARANDA,34
20150216UPZ40904,2015,2,904,HURTO EFECTUADO,16,PUENTE ARANDA,UPZ40,CIUDAD MONTES,37
20150216UPZ40905,2015,2,905,ATRACO / HURTO EN PROCESO,16,PUENTE ARANDA,UPZ40,CIUDAD MONTES,140
20150216UPZ41904,2015,2,904,HURTO EFECTUADO,16,PUENTE ARANDA,UPZ41,MUZU,40
20150216UPZ41905,2015,2,905,ATRACO / HURTO EN PROCESO,16,PUENTE ARANDA,UPZ41,MUZU,80
20150216UPZ43904,2015,2,904,HURTO EFECTUADO,16,PUENTE ARANDA,UPZ43,SAN RAFAEL,48
20150216UPZ43905,2015,2,905,ATRACO / HURTO EN PROCESO,16,PUENTE ARANDA,UPZ43,SAN RAFAEL,132
20150217UPZ94904,2015,2,904,HURTO EFECTUADO,17,CANDELARIA,UPZ94,LA CANDELARIA,21
20150217UPZ94905,2015,2,905,ATRACO / HURTO EN PROCESO,17,CANDELARIA,UPZ94,LA CANDELARIA,61
20150218UPZ36904,2015,2,904,HURTO EFECTUADO,18,RAFAEL URIBE URIBE,UPZ36,SAN JOSE,28
20150218UPZ36905,2015,2,905,ATRACO / HURTO EN PROCESO,18,RAFAEL URIBE URIBE,UPZ36,SAN JOSE,110
20150218UPZ39904,2015,2,904,HURTO EFECTUADO,18,RAFAEL URIBE URIBE,UPZ39,QUIROGA,48
20150218UPZ39905,2015,2,905,ATRACO / HURTO EN PROCESO,18,RAFAEL URIBE URIBE,UPZ39,QUIROGA,171
20150218UPZ53904,2015,2,904,HURTO EFECTUADO,18,RAFAEL URIBE URIBE,UPZ53,MARCO FIDEL SUAREZ,8
20150218UPZ53905,2015,2,905,ATRACO / HURTO EN PROCESO,18,RAFAEL URIBE URIBE,UPZ53,MARCO FIDEL SUAREZ,54
20150218UPZ54904,2015,2,904,HURTO EFECTUADO,18,RAFAEL URIBE URIBE,UPZ54,MARRUECOS,39
20150218UPZ54905,2015,2,905,ATRACO / HURTO EN PROCESO,18,RAFAEL URIBE URIBE,UPZ54,MARRUECOS,115
20150218UPZ55904,2015,2,904,HURTO EFECTUADO,18,RAFAEL URIBE URIBE,UPZ55,DIANA TURBAY,26
