Año,Nro del Mes,Mes,Nombre Dia,Rango del Dia,Localidad,Sexo,Delito,Modalidad,Arma Empleada,Numero Hechos
2021,03,MAR,VIERNES,MAÑANA,09 - FONTIBÓN,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,VIERNES,MAÑANA,16 - PUENTE ARANDA,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,2
2021,03,MAR,VIERNES,MAÑANA,03 - SANTA FE,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,MAÑANA,07 - BOSA,MASCULINO,LESIONES PERSONALES,RIÑAS,NO REPORTADO,1
2021,03,MAR,VIERNES,MAÑANA,04 - SAN CRISTÓBAL,FEMENINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2021,03,MAR,VIERNES,MAÑANA,02 - CHAPINERO,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,MAÑANA,02 - CHAPINERO,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,MAÑANA,07 - BOSA,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,VIERNES,MAÑANA,09 - FONTIBÓN,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,MAÑANA,06 - TUNJUELITO,MASCULINO,LESIONES PERSONALES,LANZADO DE VEHICULO,VEHICULO,1
2021,03,MAR,VIERNES,MAÑANA,05 - USME,MASCULINO,LESIONES PERSONALES,ACCIDENTAL,PERRO,1
2021,03,MAR,VIERNES,MAÑANA,11 - SUBA,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,VIERNES,MAÑANA,18 - RAFAEL URIBE URIBE,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,MAÑANA,19 - CIUDAD BOLÍVAR,FEMENINO,LESIONES PERSONALES,RIÑAS,NO REPORTADO,1
2021,03,MAR,VIERNES,MAÑANA,18 - RAFAEL URIBE URIBE,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,TARDE,08 - KENNEDY,FEMENINO,LESIONES PERSONALES,RIÑAS,NO REPORTADO,1
2021,03,MAR,VIERNES,TARDE,14 - LOS MÁRTIRES,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,VIERNES,TARDE,14 - LOS MÁRTIRES,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,3
2021,03,MAR,VIERNES,TARDE,18 - RAFAEL URIBE URIBE,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,VIERNES,TARDE,11 - SUBA,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,2
2021,03,MAR,VIERNES,TARDE,11 - SUBA,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,3
2021,03,MAR,VIERNES,TARDE,08 - KENNEDY,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,TARDE,14 - LOS MÁRTIRES,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,3
2021,03,MAR,VIERNES,TARDE,03 - SANTA FE,FEMENINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2021,03,MAR,VIERNES,TARDE,09 - FONTIBÓN,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,TARDE,19 - CIUDAD BOLÍVAR,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,VIERNES,TARDE,19 - CIUDAD BOLÍVAR,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,TARDE,12 - BARRIOS UNIDOS,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,TARDE,11 - SUBA,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,TARDE,08 - KENNEDY,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,TARDE,10 - ENGATIVÁ,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,TARDE,10 - ENGATIVÁ,MASCULINO,LESIONES PERSONALES,ATRACO,CONTUNDENTES,1
2021,03,MAR,VIERNES,TARDE,16 - PUENTE ARANDA,MASCULINO,LESIONES PERSONALES,ATRACO,NO REPORTADO,1
2021,03,MAR,VIERNES,TARDE,11 - SUBA,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,TARDE,07 - BOSA,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,VIERNES,TARDE,13 - TEUSAQUILLO,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,TARDE,13 - TEUSAQUILLO,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,TARDE,10 - ENGATIVÁ,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,TARDE,10 - ENGATIVÁ,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,VIERNES,TARDE,14 - LOS MÁRTIRES,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,TARDE,14 - LOS MÁRTIRES,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2021,03,MAR,VIERNES,TARDE,19 - CIUDAD BOLÍVAR,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,TARDE,19 - CIUDAD BOLÍVAR,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,TARDE,03 - SANTA FE,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,TARDE,11 - SUBA,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,TARDE,02 - CHAPINERO,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,TARDE,05 - USME,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,TARDE,07 - BOSA,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,TARDE,11 - SUBA,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,TARDE,01 - USAQUÉN,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,VIERNES,TARDE,07 - BOSA,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,VIERNES,TARDE,08 - KENNEDY,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,TARDE,08 - KENNEDY,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,2
2021,03,MAR,VIERNES,TARDE,13 - TEUSAQUILLO,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,TARDE,04 - SAN CRISTÓBAL,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,3
2021,03,MAR,VIERNES,TARDE,19 - CIUDAD BOLÍVAR,MASCULINO,LESIONES PERSONALES,BALA PERDIDA,ARMA DE FUEGO,1
2021,03,MAR,VIERNES,NOCHE,10 - ENGATIVÁ,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,NOCHE,10 - ENGATIVÁ,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,NOCHE,08 - KENNEDY,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,NOCHE,14 - LOS MÁRTIRES,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2021,03,MAR,VIERNES,NOCHE,99 - SIN LOCALIZACION,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,NOCHE,18 - RAFAEL URIBE URIBE,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,VIERNES,NOCHE,07 - BOSA,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,NOCHE,02 - CHAPINERO,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,VIERNES,NOCHE,08 - KENNEDY,FEMENINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2021,03,MAR,VIERNES,NOCHE,11 - SUBA,FEMENINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2021,03,MAR,VIERNES,NOCHE,11 - SUBA,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2021,03,MAR,VIERNES,NOCHE,12 - BARRIOS UNIDOS,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,NOCHE,05 - USME,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,NOCHE,11 - SUBA,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,VIERNES,NOCHE,11 - SUBA,MASCULINO,LESIONES PERSONALES,ACCIDENTAL,CONTUNDENTES,1
2021,03,MAR,VIERNES,NOCHE,13 - TEUSAQUILLO,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,NOCHE,10 - ENGATIVÁ,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,NOCHE,11 - SUBA,MASCULINO,LESIONES PERSONALES,ACCIDENTAL,VEHICULO,1
2021,03,MAR,VIERNES,NOCHE,05 - USME,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,NOCHE,07 - BOSA,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,NOCHE,07 - BOSA,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,VIERNES,NOCHE,07 - BOSA,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,NOCHE,08 - KENNEDY,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,VIERNES,NOCHE,10 - ENGATIVÁ,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,2
2021,03,MAR,VIERNES,NOCHE,11 - SUBA,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,NOCHE,11 - SUBA,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,VIERNES,NOCHE,19 - CIUDAD BOLÍVAR,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,NOCHE,18 - RAFAEL URIBE URIBE,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,NOCHE,11 - SUBA,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,2
2021,03,MAR,VIERNES,NOCHE,01 - USAQUÉN,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,VIERNES,NOCHE,10 - ENGATIVÁ,FEMENINO,LESIONES PERSONALES,FORCEJEO,CONTUNDENTES,1
2021,03,MAR,VIERNES,NOCHE,18 - RAFAEL URIBE URIBE,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,NOCHE,18 - RAFAEL URIBE URIBE,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,NOCHE,11 - SUBA,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,VIERNES,NOCHE,07 - BOSA,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,VIERNES,NOCHE,19 - CIUDAD BOLÍVAR,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,NOCHE,02 - CHAPINERO,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,3
2021,03,MAR,VIERNES,NOCHE,11 - SUBA,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,NOCHE,03 - SANTA FE,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,VIERNES,NOCHE,10 - ENGATIVÁ,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,NOCHE,16 - PUENTE ARANDA,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,NOCHE,17 - CANDELARIA,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,VIERNES,NOCHE,07 - BOSA,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,NOCHE,05 - USME,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,NOCHE,05 - USME,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,NOCHE,09 - FONTIBÓN,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,NOCHE,10 - ENGATIVÁ,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,NOCHE,19 - CIUDAD BOLÍVAR,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,NOCHE,11 - SUBA,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,2
2021,03,MAR,VIERNES,NOCHE,16 - PUENTE ARANDA,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,NOCHE,12 - BARRIOS UNIDOS,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,VIERNES,NOCHE,18 - RAFAEL URIBE URIBE,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,NOCHE,01 - USAQUÉN,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,NOCHE,01 - USAQUÉN,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,VIERNES,NOCHE,05 - USME,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,NOCHE,07 - BOSA,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,VIERNES,NOCHE,08 - KENNEDY,FEMENINO,LESIONES PERSONALES,RIÑAS,NO REPORTADO,1
2021,03,MAR,VIERNES,NOCHE,11 - SUBA,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,NOCHE,11 - SUBA,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,2
2021,03,MAR,VIERNES,NOCHE,04 - SAN CRISTÓBAL,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,NOCHE,19 - CIUDAD BOLÍVAR,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,NOCHE,19 - CIUDAD BOLÍVAR,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,NOCHE,07 - BOSA,MASCULINO,LESIONES PERSONALES,RIÑAS,VEHICULO,1
2021,03,MAR,VIERNES,NOCHE,08 - KENNEDY,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,2
2021,03,MAR,VIERNES,NOCHE,16 - PUENTE ARANDA,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,NOCHE,10 - ENGATIVÁ,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,NOCHE,10 - ENGATIVÁ,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,NOCHE,19 - CIUDAD BOLÍVAR,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,NOCHE,11 - SUBA,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,NOCHE,07 - BOSA,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,VIERNES,NOCHE,09 - FONTIBÓN,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,VIERNES,NOCHE,19 - CIUDAD BOLÍVAR,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,2
2021,03,MAR,VIERNES,NOCHE,19 - CIUDAD BOLÍVAR,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,2
2021,03,MAR,VIERNES,NOCHE,08 - KENNEDY,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,SÁBADO,MADRUGADA,02 - CHAPINERO,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,SÁBADO,MADRUGADA,03 - SANTA FE,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,SÁBADO,MADRUGADA,05 - USME,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,SÁBADO,MADRUGADA,10 - ENGATIVÁ,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,3
2021,03,MAR,SÁBADO,MADRUGADA,10 - ENGATIVÁ,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,SÁBADO,MADRUGADA,11 - SUBA,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,SÁBADO,MADRUGADA,11 - SUBA,MASCULINO,LESIONES PERSONALES,RIÑAS,VEHICULO,1
2021,03,MAR,SÁBADO,MADRUGADA,16 - PUENTE ARANDA,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,SÁBADO,MADRUGADA,18 - RAFAEL URIBE URIBE,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,SÁBADO,MADRUGADA,18 - RAFAEL URIBE URIBE,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,SÁBADO,MADRUGADA,19 - CIUDAD BOLÍVAR,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,SÁBADO,MADRUGADA,19 - CIUDAD BOLÍVAR,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,SÁBADO,MADRUGADA,01 - USAQUÉN,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,SÁBADO,MADRUGADA,11 - SUBA,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,2
2021,03,MAR,SÁBADO,MADRUGADA,16 - PUENTE ARANDA,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,SÁBADO,MADRUGADA,04 - SAN CRISTÓBAL,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,2
2021,03,MAR,SÁBADO,MADRUGADA,19 - CIUDAD BOLÍVAR,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,SÁBADO,MADRUGADA,10 - ENGATIVÁ,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,SÁBADO,MADRUGADA,04 - SAN CRISTÓBAL,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,SÁBADO,MADRUGADA,08 - KENNEDY,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,SÁBADO,MADRUGADA,08 - KENNEDY,MASCULINO,LESIONES PERSONALES,RIÑAS,NO REPORTADO,1
2021,03,MAR,SÁBADO,MADRUGADA,18 - RAFAEL URIBE URIBE,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,SÁBADO,MADRUGADA,19 - CIUDAD BOLÍVAR,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2021,03,MAR,SÁBADO,MADRUGADA,01 - USAQUÉN,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,SÁBADO,MADRUGADA,01 - USAQUÉN,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,SÁBADO,MADRUGADA,04 - SAN CRISTÓBAL,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2021,03,MAR,SÁBADO,MADRUGADA,15 - ANTONIO NARIÑO,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,SÁBADO,MADRUGADA,16 - PUENTE ARANDA,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,SÁBADO,MADRUGADA,04 - SAN CRISTÓBAL,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,SÁBADO,MADRUGADA,08 - KENNEDY,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,SÁBADO,MADRUGADA,11 - SUBA,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,SÁBADO,MADRUGADA,11 - SUBA,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,SÁBADO,MADRUGADA,19 - CIUDAD BOLÍVAR,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2021,03,MAR,SÁBADO,MADRUGADA,08 - KENNEDY,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2021,03,MAR,SÁBADO,MADRUGADA,09 - FONTIBÓN,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,SÁBADO,MADRUGADA,14 - LOS MÁRTIRES,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,SÁBADO,MADRUGADA,07 - BOSA,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,SÁBADO,MADRUGADA,01 - USAQUÉN,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,SÁBADO,MADRUGADA,13 - TEUSAQUILLO,MASCULINO,LESIONES PERSONALES,ATRACO,ARMA BLANCA / CORTOPUNZANTE,1
2021,03,MAR,SÁBADO,MADRUGADA,10 - ENGATIVÁ,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,SÁBADO,MADRUGADA,08 - KENNEDY,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,SÁBADO,MADRUGADA,08 - KENNEDY,MASCULINO,LESIONES PERSONALES,RIÑAS,NO REPORTADO,1
2021,03,MAR,SÁBADO,MADRUGADA,08 - KENNEDY,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,SÁBADO,MADRUGADA,10 - ENGATIVÁ,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,SÁBADO,MADRUGADA,11 - SUBA,MASCULINO,LESIONES PERSONALES,RIÑAS,ARMA BLANCA / CORTOPUNZANTE,1
2021,03,MAR,SÁBADO,MAÑANA,04 - SAN CRISTÓBAL,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,2
2021,03,MAR,SÁBADO,MAÑANA,11 - SUBA,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,SÁBADO,MAÑANA,11 - SUBA,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,SÁBADO,MAÑANA,18 - RAFAEL URIBE URIBE,FEMENINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,SÁBADO,MAÑANA,19 - CIUDAD BOLÍVAR,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,SÁBADO,MAÑANA,15 - ANTONIO NARIÑO,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,SÁBADO,MAÑANA,18 - RAFAEL URIBE URIBE,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,SÁBADO,MAÑANA,11 - SUBA,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,SÁBADO,MAÑANA,18 - RAFAEL URIBE URIBE,MASCULINO,LESIONES PERSONALES,-,SIN EMPLEO DE ARMAS,1
2021,03,MAR,SÁBADO,MAÑANA,02 - CHAPINERO,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,SÁBADO,MAÑANA,07 - BOSA,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,SÁBADO,MAÑANA,08 - KENNEDY,FEMENINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
2021,03,MAR,SÁBADO,MAÑANA,08 - KENNEDY,MASCULINO,LESIONES PERSONALES,RIÑAS,CONTUNDENTES,1
